2.6663,21.548
7.1054e-15,39.87
1.6729,58.273
4.376,76.552
8.1006,94.687
17.378,109.87
31.845,119.38
47.013,127.45
63.396,128
80.719,125.84
96.493,117.25
112.04,108.52
121.93,92.635
124.55,73.621
126.29,54.175
128,35.032
123.87,16.456
9.0428,6.9822
18.761,0.80842
30.143,1.7321
41.269,5.0745
51.329,10.973
71.956,10.417
82.82,5.16
93.937,0.93398
105.64,2.1316e-14
116.04,5.5692
62.459,19.185
62.189,32.473
61.77,45.733
61.973,58.924
49.196,71.194
55.392,73.231
61.78,74.231
68.753,73.076
75.363,70.408
20.277,24.546
29.224,18.077
39.877,20.793
47.446,29.404
37.681,31.008
27.963,30.659
78.552,29.659
85.919,20.23
96.859,17.325
105.69,24.377
97.861,30.16
88.183,29.744
38.521,89.173
46.306,87.869
53.82,84.932
61.514,85.66
70.785,85.077
79.759,87.513
88.931,88.502
80.64,94.605
71.684,99.185
61.953,100.3
52.982,99.615
44.582,96.244
44.341,90.423
50.189,90.594
61.707,90.701
75.483,90.449
82.175,90.696
75.404,90.509
61.775,90.86
50.044,90.624
