0,24.358
0.59479,42.433
2.2174,60.376
5.919,77.993
10.982,95.094
19.318,110.73
32.668,121.67
49.113,126.5
66.077,128
82.129,124.99
97.128,118.34
109.98,107.84
119.21,93.967
124.95,77.841
127.22,61.034
128,43.852
127.98,26.809
15.797,5.4162
24.649,1.7119
34.007,0
43.418,0.30686
52.665,2.389
78.064,3.1361
86.999,0.86397
96.147,0.26656
105.23,1.686
113.45,5.7498
64.493,8.8812
64.476,21.4
64.645,33.866
64.691,46.187
53.078,59.863
59.17,60.156
65.158,60.236
71.641,59.896
77.889,58.614
24.551,21.793
31.689,16.484
40.492,17.457
47.66,22.947
39.727,24.598
31.685,25.289
80.353,22.685
87.84,17.498
96.704,16.716
103.91,21.876
96.321,24.825
88.165,24.749
40.102,82.5
49.142,77.353
58.895,73.856
69.003,74.082
77.048,71.981
85.185,73.316
92.795,76.707
85.279,81.245
77.333,84.932
68.87,86.142
59.055,86.466
49.334,85.744
47.329,80.29
54.531,80.299
68.949,78.902
80.915,77.879
86.847,78.062
80.795,78.1
68.946,79.116
54.398,80.453
