0.53982,21.649
7.1054e-15,39.432
1.8175,56.959
5.33,74.33
11.439,90.935
20.422,106.03
32.689,118.52
48.27,126.06
65.514,128
82.333,125.55
97.759,117.87
108.91,104.94
116.22,89.133
122.16,72.799
126.43,55.844
128,38.529
127.73,21.233
8.137,13.839
14.965,3.6978
26.525,0
38.448,2.7627
49.308,8.4417
76.728,10.568
86.356,3.7566
97.474,0.56095
108.9,2.5864
118.05,9.6021
64.575,14.313
64.881,26.533
65.172,38.549
65.336,50.638
50.697,65.149
57.623,66.995
64.743,67.427
73.426,66.597
81.471,63.625
21.398,23.907
30.232,17.452
41.097,18.953
48.957,26.725
39.444,27.07
30.044,27.22
78.821,25.381
86.644,17.354
97.759,16.404
107.04,22.519
97.964,25.778
88.358,25.737
34.034,84.515
43.726,80.336
53.955,77.809
64.352,78.263
75.225,77.799
85.779,80.093
95.139,85.388
85.061,87.463
75.325,90.694
65.15,91.533
54.473,91.132
44.224,87.643
41.776,83.902
49.52,83.738
64.801,84.087
80.088,83.056
87.61,83.13
79.995,83.254
64.908,84.198
49.385,84.015
